DEC_15seg,DEC_30seg,DEC_45seg,DEC_60seg,DEC_globopreenchido,EtOH_15seg,EtOH_30seg,EtOH_45seg,EtOH_60seg,EtOH_globo preenchido,H2O_15seg,H2O_30seg,H2O_45seg,H2O_60seg,H2O_globopreenchido
,,,,,,,,,,,44.61764705882353,,,
,,41.93529411764706,,,,,,,,,47.6921568627451,,,
,,49.75882352941177,,,,,,62.0913725490196,,,60.64901960784314,71.1070588235294,,
30.23921568627451,60.71333333333334,47.15098039215687,,65.44901960784314,55.59333333333333,55.17058823529412,56.6007843137255,,56.76470588235294,63.32823529411764,58.01372549019608,64.06823529411764,,70.79803921568629
45.423529411764704,49.977647058823536,,53.65568627450981,54.98,,56.75882352941176,63.7,52.21294117647058,51.590196078431376,61.90941176470588,,,,61.78235294117647
,50.34156862745098,65.21960784313725,,,48.41372549019608,55.17058823529412,53.95921568627451,55.445882352941176,51.94705882352942,51.03176470588235,57.13529411764706,55.89411764705882,,68.66274509803921
,43.24509803921569,,61.315294117647056,72.79960784313725,,,49.17137254901961,,51.41176470588236,,49.22941176470589,,,
,38.69607843137256,54.04313725490197,,,44.98,,53.463921568627455,65.50392156862745,,,67.45686274509805,73.15058823529411,,
,,,,,,,,,,,,,,
41.78431372549019,,,43.77882352941177,,47.78941176470588,47.22941176470588,,50.05764705882353,,,,,56.11333333333333,61.78235294117647
,42.69921568627451,43.42549019607843,,,47.94549019607843,,57.09607843137256,52.03333333333333,,47.957647058823525,73.82549019607843,67.02,,
,,40.07254901960784,,,,,49.66666666666667,56.5235294117647,,,66.13921568627453,64.97647058823529,,
,47.794117647058826,61.12156862745098,,,46.852941176470594,51.04117647058823,55.11490196078432,57.42156862745098,59.26274509803922,42.755294117647054,65.91960784313727,70.65294117647058,,
,,44.72941176470588,,,,,,,,,54.5,,,
,,,,,,,,,,,49.22941176470589,,,
45.549019607843135,40.87960784313726,,55.06666666666666,72.57686274509804,54.03254901960784,53.26470588235294,57.26117647058824,54.009019607843136,50.34117647058824,67.11176470588235,,,64.00666666666666,71.9843137254902
,,,,,,,,,,,45.49607843137255,,,
,46.8843137254902,48.64117647058824,,,53.87647058823529,54.05882352941177,40.25607843137255,55.805098039215686,60.69019607843138,57.41647058823529,68.99411764705883,60.88941176470587,,70.79803921568629
,,44.72941176470588,,,,,,65.86313725490196,,,57.35490196078432,,,
,,,,,,,,,,,44.61764705882353,,,
,,,,,,,,,,,44.61764705882353,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,52.74313725490197,,,
,37.78627450980392,56.46470588235295,,,44.823921568627455,48.5,53.794117647058826,53.64980392156863,,,59.11176470588236,69.97176470588235,,
37.76862745098039,51.61529411764706,53.67058823529412,,67.00823529411764,45.13607843137255,46.752941176470586,58.08666666666667,56.5235294117647,59.976470588235294,63.56470588235294,,68.60941176470587,,76.01764705882353
,,47.70980392156862,,,,,,59.03803921568627,,,58.01372549019608,49.99058823529411,,
,,50.50392156862745,,,,,50.98745098039216,59.93607843137255,,,58.23333333333333,56.57529411764705,,
,,,,,,,,,,,42.20196078431373,,,
,,,,,,,,,,,48.35098039215686,,,
,41.97137254901961,61.68039215686275,,,47.165098039215685,49.45294117647059,55.445098039215694,54.009019607843136,49.9843137254902,,70.53137254901961,54.75882352941176,,
,,,,,,,,,,,39.78627450980392,,,
47.05490196078431,51.979215686274514,45.28823529411765,69.1764705882353,47.183921568627454,,56.6,62.04901960784314,50.05764705882353,,69.0035294117647,,42.27058823529411,63.58,51.34313725490196
,,,,,,,,,,,,,,
,,44.72941176470588,,,,,,60.65450980392156,,,56.91568627450981,70.19882352941175,,
,,,,,,,,,,,,,,
,,41.562745098039215,,,,,,,,,49.22941176470589,,,
41.65882352941176,49.43176470588236,,47.20549019607843,72.79960784313725,,,63.53490196078432,,39.27843137254902,,,49.99058823529411,59.1,67.00196078431372
41.78431372549019,48.70392156862745,43.61176470588235,62.323137254901965,58.98941176470588,47.78941176470588,40.24117647058824,63.03960784313725,51.67411764705882,51.41176470588236,,,,71.04666666666667,
,54.34470588235294,50.69019607843137,,55.42549019607843,52.6278431372549,53.423529411764704,54.61960784313726,55.805098039215686,63.72352941176471,46.538823529411765,,69.51764705882353,,70.3235294117647
40.90588235294118,,51.062745098039215,48.616470588235295,65.89450980392157,58.09058823529412,55.48823529411765,49.83176470588235,53.64980392156863,,66.87529411764706,53.84117647058824,48.40117647058823,61.02,73.88235294117646
,,,,,,,,,,,43.73921568627451,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,49.88823529411765,,,
,39.42392156862745,49.75882352941177,,,,,,58.678823529411765,,,60.20980392156863,54.53176470588235,,
,,51.807843137254906,,,,,,60.47490196078431,,,59.11176470588236,61.34352941176469,,
,,,,,,,,,,,,,,
,,45.84705882352941,,,,,,,,,54.93921568627451,,,
,,49.38627450980392,,,,,,59.57686274509804,,,61.74705882352941,56.80235294117647,,
,,58.14117647058824,,,45.13607843137255,,,56.5235294117647,,,59.55098039215687,77.46470588235293,,
,,,,,,,,,,,45.05686274509805,,,
,,57.95490196078431,,,44.667843137254906,,,55.805098039215686,,,65.48039215686275,,,
,,,,,,,,,,,49.22941176470589,,,
,,54.04313725490197,,,,,,58.14,,,57.794117647058826,,,
,,51.807843137254906,,,44.823921568627455,,,55.445882352941176,,,60.20980392156863,55.6670588235294,,
37.64313725490196,51.979215686274514,49.2,46.80235294117647,,,,,57.96039215686274,58.01372549019608,67.11176470588235,,60.66235294117647,65.92666666666666,57.27450980392157
,,,,,,,,,,,,,,
41.15686274509804,55.61843137254903,48.64117647058824,58.8964705882353,65.22627450980391,55.90549019607843,54.694117647058825,55.94039215686275,55.98470588235294,59.084313725490205,63.32823529411764,,65.2035294117647,64.00666666666666,48.25882352941176
,46.8843137254902,62.9843137254902,,,52.78392156862745,55.17058823529412,50.161960784313735,53.11098039215686,56.94313725490196,57.18,,53.62352941176469,,70.79803921568629
,46.8843137254902,51.807843137254906,,,47.94549019607843,53.26470588235294,54.94980392156863,54.009019607843136,57.12156862745098,46.538823529411765,69.87254901960785,67.2470588235294,,61.07058823529412
,,,,,,,,,,,48.13137254901961,,,
,46.8843137254902,47.15098039215687,,,52.6278431372549,50.24705882352941,58.58196078431373,58.319607843137256,60.15490196078432,43.70117647058824,,67.92823529411764,,67.95098039215686
,,,,,,,,,,,42.86078431372549,,,
39.7764705882353,60.16745098039216,,55.268235294117645,69.68117647058824,59.9635294117647,53.58235294117647,,,56.94313725490196,61.2,53.84117647058824,,64.43333333333332,73.64509803921568
,51.06941176470589,60.00392156862745,,,39.82941176470588,51.83529411764706,54.78470588235295,54.90705882352941,63.18823529411765,57.41647058823529,58.23333333333333,51.125882352941176,,76.01764705882353
,,,,,,,,,,,52.74313725490197,,,
,,,,,,,,,,,41.76274509803922,,,
,38.69607843137256,54.04313725490197,,,44.667843137254906,,54.78470588235295,56.5235294117647,,,56.476470588235294,53.39647058823529,,
,,,,,,,,,,,,,,
39.14901960784314,59.07568627450981,58.51372549019608,,55.64823529411765,60.43176470588235,53.58235294117647,55.94039215686275,53.29058823529412,56.40784313725491,,53.84117647058824,65.2035294117647,,51.81764705882353
,,,,,,,,,,,,,,
,59.98549019607844,60.37647058823529,,47.183921568627454,47.94549019607843,52.15294117647059,56.10549019607844,,49.9843137254902,62.38235294117647,58.01372549019608,70.42588235294116,,79.5764705882353
,49.61372549019608,64.28823529411764,,,52.15960784313725,56.28235294117647,59.90274509803922,53.64980392156863,62.83137254901961,55.28823529411764,70.53137254901961,72.46941176470588,,
,,53.11176470588235,,,45.292156862745095,,50.32705882352941,56.70313725490196,,,59.990196078431374,69.0635294117647,,
39.7764705882353,62.35098039215687,53.11176470588235,,60.32588235294118,60.11960784313725,59.935294117647054,56.6007843137255,56.70313725490196,41.95490196078431,67.11176470588235,58.23333333333333,,59.31333333333333,68.9
,50.70549019607844,54.41568627450981,,55.64823529411765,60.11960784313725,52.15294117647059,54.1243137254902,55.445882352941176,58.37058823529412,56.23411764705882,67.45686274509805,55.21294117647058,,62.96862745098039
39.7764705882353,,52.36666666666666,56.8807843137255,64.11254901960784,47.165098039215685,56.12352941176471,54.94980392156863,,50.87647058823529,51.50470588235294,,52.26117647058823,58.886666666666656,75.30588235294118
,,52.18039215686274,,,44.823921568627455,,49.66666666666667,59.39725490196078,,,53.62156862745098,72.46941176470588,,
45.423529411764704,,,61.11372549019609,68.34470588235294,54.96901960784314,,56.6007843137255,54.009019607843136,50.69803921568628,,,,,
,,,,,,,,,,,45.93529411764706,,,
,44.33686274509804,54.04313725490197,,,44.823921568627455,48.65882352941176,54.61960784313726,54.009019607843136,,51.50470588235294,71.84901960784313,68.38235294117646,,
,,,,,,,,,,,45.05686274509805,,,
42.035294117647055,60.531372549019615,,48.01176470588236,64.11254901960784,,,59.90274509803922,56.5235294117647,59.61960784313726,57.41647058823529,,54.30470588235293,,72.93333333333334
,,,,71.24039215686275,47.78941176470588,48.65882352941176,,50.05764705882353,48.02156862745098,55.28823529411764,49.22941176470589,,53.76666666666665,
,,,,,,,,,,,45.93529411764706,,,
,,45.84705882352941,,,,,,,,,49.22941176470589,,,
,,,,,,,,,,,,,,
,43.24509803921569,,51.84156862745098,,,40.55882352941177,46.86,,,,,,56.11333333333333,
,,,,,,,,,,,49.22941176470589,,,
,,,,,,,,,,,,,,
,41.06156862745098,,,,,,40.58627450980393,44.669411764705885,,56.9435294117647,46.81372549019608,,,
40.65490196078432,,43.05294117647058,54.26039215686275,58.09843137254902,60.11960784313725,58.66470588235294,55.61019607843138,56.1643137254902,50.51960784313726,69.7129411764706,57.57450980392157,53.39647058823529,61.66,74.59411764705882
,46.8843137254902,59.6313725490196,,,44.823921568627455,53.74117647058824,55.94039215686275,55.445882352941176,61.93921568627452,56.47058823529412,72.94705882352942,59.07294117647058,,
,,55.34705882352941,,,42.79490196078432,,54.1243137254902,55.805098039215686,,40.62705882352941,60.20980392156863,74.74,,
35.0078431372549,,,51.43843137254902,72.57686274509804,42.95098039215687,58.66470588235294,,,,69.47647058823529,,,64.00666666666666,70.79803921568629
37.64313725490196,65.08039215686276,58.51372549019608,46.80235294117647,65.22627450980391,,57.55294117647058,54.45450980392157,55.98470588235294,44.80980392156863,69.94941176470587,58.23333333333333,69.97176470588235,,48.49607843137255
,,57.76862745098039,,,44.98,,,54.90705882352941,,,,66.33882352941175,,
33.627450980392155,62.35098039215687,49.94509803921569,,57.20745098039215,60.9,57.55294117647058,55.445098039215694,,52.12549019607843,63.80117647058824,58.23333333333333,56.57529411764705,,80.05098039215686
,,,,,,,,,,,42.86078431372549,,,
,40.51568627450981,57.95490196078431,,,43.26313725490196,48.65882352941176,49.99686274509804,53.64980392156863,41.41960784313726,43.46470588235295,67.89607843137256,64.52235294117646,,
,,,,,,,,,,,50.32745098039216,55.89411764705882,,
,,,,,,,,,,,,,,
41.78431372549019,48.70392156862745,,46.80235294117647,73.4678431372549,,48.65882352941176,,42.514117647058825,51.590196078431376,58.125882352941176,52.52352941176471,,54.61999999999999,61.78235294117647
,,,,,,,,,,,42.86078431372549,,,
,,,,,,,,,,,45.2764705882353,,,
,52.161176470588245,65.21960784313725,,58.98941176470588,42.79490196078432,51.99411764705882,56.10549019607844,55.445882352941176,56.05098039215687,55.28823529411764,66.13921568627453,66.79294117647058,,70.79803921568629
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,51.43333333333334,55.34705882352941,,55.202745098039216,59.9635294117647,52.629411764705885,52.80352941176472,55.445882352941176,57.83529411764707,63.09176470588235,66.57843137254903,68.38235294117646,,73.17058823529412
,65.99019607843138,49.75882352941177,43.3756862745098,73.02235294117648,,48.5,57.756470588235295,,59.61960784313726,67.11176470588235,58.892156862745104,68.38235294117646,,78.39019607843137
,41.97137254901961,47.15098039215687,,,45.44823529411765,51.04117647058823,57.26117647058824,59.57686274509804,,52.68705882352941,,72.24235294117646,,
,,,,,,,,,,,43.3,,,
,,,,,,,,,,,53.84117647058824,,,
37.01568627450981,64.89843137254903,49.2,51.03529411764706,65.0035294117647,,53.74117647058824,60.0678431372549,,59.084313725490205,,,46.584705882352935,61.44666666666666,60.12156862745098
,38.69607843137256,54.04313725490197,,,42.79490196078432,,53.794117647058826,54.90705882352941,,,63.94313725490197,73.83176470588234,,
39.52549019607843,59.98549019607844,,55.268235294117645,,58.40274509803921,53.9,,,58.905882352941184,,,58.16470588235293,,60.83333333333333
32.372549019607845,58.347843137254905,58.32745098039216,,58.98941176470588,,51.83529411764706,53.133725490196085,,56.94313725490196,64.98352941176469,58.01372549019608,68.15529411764705,,61.78235294117647
,,,,,,,,,,,,,,
,49.24980392156863,53.4843137254902,,,54.18862745098039,53.58235294117647,57.756470588235295,59.39725490196078,,47.957647058823525,52.74313725490197,67.2470588235294,,61.78235294117647
,,49.2,,,,,,,,,49.44901960784314,77.23764705882351,,
,,,,,,,,,,,43.73921568627451,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,49.6686274509804,,,
,,51.062745098039215,,,44.667843137254906,,,63.52823529411764,,,60.64901960784314,72.69647058823529,,
,,,,,,,,,,,45.49607843137255,,,
,49.43176470588236,64.84705882352941,,,46.54078431372549,54.21764705882353,57.756470588235295,55.805098039215686,59.976470588235294,47.957647058823525,69.65294117647059,65.65764705882353,,66.76470588235293
,41.97137254901961,58.51372549019608,,,47.78941176470588,49.92941176470588,53.95921568627451,53.64980392156863,,51.50470588235294,52.74313725490197,66.11176470588235,,56.562745098039215
,,,,,,,,,,,42.86078431372549,,,
,,57.76862745098039,,,42.79490196078432,,49.66666666666667,56.70313725490196,,,49.44901960784314,74.9670588235294,,
,,,,,,,,,,,47.6921568627451,,,
,,,,,,,,,,,42.86078431372549,,,
,,,,,,,,,,,,,,
,,53.4843137254902,,,,,,,,,59.11176470588236,73.83176470588234,,
,,,,,,,,,,,44.83725490196078,,,
,,49.75882352941177,,,,,,61.55254901960784,,,59.11176470588236,72.69647058823529,,
29.988235294117647,56.346274509803926,51.807843137254906,,68.56745098039215,52.6278431372549,54.21764705882353,,52.21294117647058,56.94313725490196,63.32823529411764,57.13529411764706,68.15529411764705,,77.67843137254903
,44.33686274509804,61.12156862745098,,,45.76039215686275,,55.445098039215694,57.96039215686274,,40.62705882352941,69.43333333333334,70.42588235294116,,61.78235294117647
,,,,,,,,,,,40.44509803921569,,,
,,,,,,,,,,,,,,
,,54.04313725490197,,,,,,60.47490196078431,,,57.35490196078432,76.32941176470588,,
,,51.62156862745098,,,,,,56.1643137254902,,,54.93921568627451,75.19411764705882,,
,,,,,,,,,,,43.3,,,
,,55.34705882352941,,,44.667843137254906,,,53.47019607843137,,,66.57843137254903,73.60470588235293,,
,,,,,,,,65.50392156862745,,,57.35490196078432,76.7835294117647,,
,,,,,,,,,,,,,,
,,,,,,,,,,,40.22549019607843,,,
,,,,,,,,,,,45.49607843137255,,,
,,51.062745098039215,,,43.26313725490196,,,58.319607843137256,,,63.72352941176471,56.57529411764705,,
,44.33686274509804,,61.315294117647056,,,49.13529411764706,57.756470588235295,48.62078431372549,41.95490196078431,,,,58.246666666666655,
,,,,,,,,,,,41.32352941176471,,,
,,,61.71843137254902,56.98470588235294,,45.8,,49.15960784313725,46.23725490196079,60.25411764705882,,,,
,,50.317647058823525,,,42.79490196078432,,,56.5235294117647,,,52.74313725490197,57.48352941176469,,
,,,,,,,,,,,40.44509803921569,,,
,59.07568627450981,67.26862745098039,,56.09372549019608,59.18313725490196,53.26470588235294,52.30823529411765,54.18862745098039,56.58627450980393,62.14588235294118,57.35490196078432,66.79294117647058,,74.11960784313726
,,43.9843137254902,,,,,,53.47019607843137,,,56.69607843137255,49.99058823529411,,
40.15294117647059,46.70235294117647,42.68039215686274,56.07450980392157,52.52980392156863,47.94549019607843,,47.19019607843137,,51.590196078431376,,46.81372549019608,,52.91333333333333,
,,,,,,,,,,,,,,
,,50.13137254901961,,,,,,57.42156862745098,,,58.01372549019608,,,
,,,,,,,,,,,44.83725490196078,59.75411764705882,,
,,42.49411764705882,,,,,,,,,54.93921568627451,,,
,41.97137254901961,55.34705882352941,,,,,53.463921568627455,54.90705882352941,,,72.5078431372549,56.12117647058824,,
,,,,,,40.08235294117647,,,,,,,48.22,
39.52549019607843,53.25294117647059,49.38627450980392,52.84941176470589,60.10313725490196,60.9,54.37647058823529,55.94039215686275,57.78078431372548,58.905882352941184,70.89529411764705,58.892156862745104,71.33411764705882,,77.20392156862745
,,49.57254901960784,,,,,,63.52823529411764,,,59.11176470588236,64.52235294117646,,
,49.43176470588236,57.0235294117647,,,48.41372549019608,53.9,55.61019607843138,55.445882352941176,58.905882352941184,57.88941176470588,70.0921568627451,66.79294117647058,,73.17058823529412
35.258823529411764,50.52352941176471,46.03333333333333,46.80235294117647,71.68588235294118,54.18862745098039,58.50588235294118,60.72823529411765,53.64980392156863,,,53.84117647058824,,63.79333333333332,69.84901960784313
,,,,,,,,,,,56.476470588235294,73.83176470588234,,
,,,,,,,,,,,47.6921568627451,,,
,,,,,,,,,,,40.8843137254902,,,
,,,,,,,,,,,42.20196078431373,,,
,,43.42549019607843,,,,,,,,,53.62156862745098,,,
,,44.72941176470588,,,,,,,,,45.71568627450981,,,
,,,,,,,,,,,42.86078431372549,,,
,,,,,,,,,,,44.61764705882353,,,
,,54.04313725490197,,,,,,,,,58.01372549019608,67.47411764705882,,
,,43.9843137254902,,,,,,62.27098039215686,,,56.476470588235294,69.0635294117647,,
,,,,,,,,,,,53.84117647058824,,,
,,,,,,,,,,,55.15882352941177,,,
47.431372549019606,,51.99411764705882,70.1843137254902,66.78549019607843,57.62235294117647,56.28235294117647,,,58.54901960784314,57.41647058823529,,49.99058823529411,58.886666666666656,71.9843137254902
,,,,,,,,,,,,,,
,,,,,,,,,,,57.35490196078432,68.83647058823529,,
,,,,,,,,,,,,,,
,53.07098039215686,56.27843137254902,,55.64823529411765,47.78941176470588,51.04117647058823,,52.03333333333333,58.1921568627451,48.66705882352941,,67.02,,77.67843137254903
35.258823529411764,50.52352941176471,,51.03529411764706,58.09843137254902,,,58.9121568627451,,58.01372549019608,56.23411764705882,,,53.55333333333333,
,38.87803921568627,48.45490196078431,,,44.98,,50.65725490196078,53.64980392156863,,38.73529411764706,,73.37764705882353,,
,41.24352941176471,,,,,,40.58627450980393,,,56.47058823529412,,,47.36666666666666,
,,48.64117647058824,,,44.98,,,55.805098039215686,,,59.55098039215687,74.9670588235294,,
,,,,,,,,,,,49.88823529411765,,,
,,,,,,,,,,,52.74313725490197,,,
,38.15019607843138,46.40588235294118,,,44.823921568627455,,54.61960784313726,56.5235294117647,,,63.06470588235295,72.69647058823529,,
,,56.65098039215687,,,45.44823529411765,55.32941176470588,55.77529411764706,54.009019607843136,63.18823529411765,57.41647058823529,69.87254901960785,59.75411764705882,,67.00196078431372
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,44.72941176470588,,,,,,,,,,,,
,39.42392156862745,51.62156862745098,,,42.79490196078432,,,56.70313725490196,,40.8635294117647,52.52352941176471,70.19882352941175,,
,,54.04313725490197,,,,,,,,,54.71960784313725,,,
,,49.75882352941177,,,44.667843137254906,,,57.78078431372548,,40.8635294117647,68.77450980392157,55.6670588235294,,
31.745098039215684,53.07098039215686,58.51372549019608,,55.42549019607843,60.2756862745098,52.78823529411765,53.29882352941176,,57.3,60.25411764705882,54.71960784313725,69.29058823529411,,76.72941176470589
,44.33686274509804,56.27843137254902,,,,,54.61960784313726,52.75176470588235,,40.154117647058825,,55.6670588235294,,
,,,,,,,,,,,43.73921568627451,,,
41.909803921568624,,,61.11372549019609,72.57686274509804,57.154117647058825,49.13529411764706,,,56.94313725490196,,,65.65764705882353,64.22,69.61176470588235
,50.70549019607844,64.28823529411764,,,48.56980392156863,53.26470588235294,57.426274509803925,56.5235294117647,56.94313725490196,56.47058823529412,69.65294117647059,60.43529411764705,,72.22156862745098
,48.52196078431373,52.36666666666666,,,52.78392156862745,55.17058823529412,56.435686274509806,57.96039215686274,,,52.74313725490197,69.0635294117647,,69.13725490196079
,,,,,,,,,,,45.05686274509805,,,
,,45.28823529411765,,,,,,,,,60.20980392156863,,,
,,48.64117647058824,,,,,,,,,57.57450980392157,74.74,,
,,,,,,,,,,,42.86078431372549,,,
,,47.52352941176471,,,44.667843137254906,,49.66666666666667,57.60117647058823,,,60.20980392156863,74.9670588235294,,
,,43.42549019607843,,,,,,64.60588235294117,,,57.35490196078432,74.05882352941175,,
,,58.51372549019608,,,45.13607843137255,48.976470588235294,54.94980392156863,55.98470588235294,56.76470588235294,47.957647058823525,71.62941176470588,68.83647058823529,,
,,,,,,,,,,,43.3,,,
,,,,,,,,,,,,,,
,,47.70980392156862,,,,,,,,,55.59803921568628,72.24235294117646,,
,,,,,,,,,,,54.93921568627451,,,
45.674509803921566,,44.35686274509804,69.37803921568629,68.12196078431373,,,,53.64980392156863,,,52.74313725490197,53.39647058823529,70.61999999999999,65.8156862745098
41.03137254901961,44.51882352941177,,49.82588235294118,73.69058823529411,,,56.93098039215687,,57.656862745098046,,50.766666666666666,,63.36666666666666,72.45882352941176
,40.697647058823534,53.11176470588235,,,45.292156862745095,,,54.009019607843136,,46.538823529411765,69.43333333333334,72.01529411764704,,
,,,,,,,,,,,55.15882352941177,75.42117647058822,,
,,50.87647058823529,,,42.79490196078432,,51.15254901960785,59.39725490196078,,,46.81372549019608,76.32941176470588,,
,41.24352941176471,61.12156862745098,,,45.13607843137255,56.28235294117647,54.94980392156863,48.80039215686274,58.1921568627451,55.28823529411764,72.5078431372549,66.11176470588235,,
,,50.87647058823529,,,,,,,,,55.81764705882353,55.6670588235294,,
,,,,,,,,,,,,,,
,59.62156862745098,60.19019607843137,,65.22627450980391,60.9,55.17058823529412,,53.82941176470588,45.70196078431373,64.03764705882352,58.01372549019608,66.79294117647058,,74.11960784313726
41.15686274509804,43.97294117647059,,,73.4678431372549,47.78941176470588,,58.41686274509805,,,61.90941176470588,49.88823529411765,44.31411764705882,70.40666666666665,48.97058823529412
,,,,,,,,,,,,,,
,,,,,,,,,,,45.93529411764706,,,
,,47.52352941176471,62.12156862745098,,48.10156862745098,44.84705882352941,,,48.02156862745098,,,,,
,,,,,,,,,,,,,,
,,43.42549019607843,,,,,,,,,54.71960784313725,,,
,41.24352941176471,51.062745098039215,,,42.01450980392157,,53.29882352941176,55.805098039215686,,,63.94313725490197,72.24235294117646,,
,,51.24901960784314,,,44.667843137254906,,,,,,55.15882352941177,74.28588235294117,,
,,47.70980392156862,,,,,,63.52823529411764,,,55.81764705882353,49.08235294117647,,
,51.979215686274514,60.00392156862745,,,47.63333333333333,51.51764705882353,57.09607843137256,55.805098039215686,51.41176470588236,59.30823529411765,67.45686274509805,69.51764705882353,,69.13725490196079
,,54.04313725490197,,,,,49.83176470588235,54.90705882352941,,,63.72352941176471,71.33411764705882,,
,,49.38627450980392,,,,,,58.14,,,60.20980392156863,77.69176470588233,,
37.01568627450981,57.80196078431373,56.837254901960776,,47.62941176470588,60.9,53.74117647058824,56.6007843137255,55.805098039215686,56.40784313725491,67.58470588235295,57.57450980392157,69.51764705882353,,76.01764705882353
,,60.37647058823529,,,46.38470588235294,56.12352941176471,54.1243137254902,53.64980392156863,,42.04588235294118,71.19019607843137,58.845882352941175,,57.27450980392157
,,47.70980392156862,64.13725490196079,,,40.24117647058824,44.71372549019608,44.669411764705885,45.70196078431373,61.43647058823529,,,58.886666666666656,62.25686274509804
,,,,,,,,,,,42.86078431372549,,,
,37.24039215686275,54.04313725490197,,,42.79490196078432,,49.99686274509804,54.009019607843136,,,70.53137254901961,70.88,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
33.627450980392155,56.892156862745104,53.85686274509804,,59.43490196078432,60.43176470588235,55.17058823529412,51.15254901960785,51.49450980392157,56.94313725490196,69.0035294117647,57.13529411764706,51.125882352941176,,76.72941176470589
,,41.93529411764706,,,,,,62.27098039215686,,,54.93921568627451,72.01529411764704,,
,,39.51372549019608,,,44.823921568627455,,,55.98470588235294,,,70.53137254901961,72.24235294117646,,
,40.51568627450981,55.90588235294118,,,42.79490196078432,48.976470588235294,49.99686274509804,53.64980392156863,,,67.45686274509805,73.37764705882353,,
,,,,,,,,,,,41.32352941176471,,,
,,,,,,,,,,,49.6686274509804,,,
,,,,,,,,,,,43.73921568627451,,,
,,,,,,,,,,,41.76274509803922,,,
,47.6121568627451,60.74901960784314,,,44.667843137254906,51.51764705882353,55.11490196078432,,,,71.19019607843137,68.83647058823529,,70.79803921568629
,,47.52352941176471,,,,,,,,,59.990196078431374,77.69176470588233,,
,,,,,,,,,,,49.22941176470589,,,
,,,,,,,,,,,40.66470588235295,,,
,,,,,,,,,,,43.08039215686274,,,
,37.05843137254902,54.04313725490197,,,44.823921568627455,,55.11490196078432,53.64980392156863,,55.05176470588235,55.81764705882353,69.97176470588235,,
,,54.04313725490197,,,45.292156862745095,,51.15254901960785,,,,65.48039215686275,53.62352941176469,,
,,41.93529411764706,,,,,,,,,49.22941176470589,,,
,,,,,,,,,,,41.76274509803922,,,
,,46.5921568627451,,,42.01450980392157,,,57.42156862745098,,,59.11176470588236,72.46941176470588,,
37.64313725490196,53.07098039215686,53.11176470588235,,71.68588235294118,60.9,53.74117647058824,52.80352941176472,,52.48235294117647,67.34823529411764,56.476470588235294,63.84117647058822,,79.10196078431372
,,54.04313725490197,,,,,53.794117647058826,55.445882352941176,,,62.84509803921569,72.24235294117646,,
,,,,,,,,,,,,,,
,,,,,,,,,,,43.3,,,
,48.52196078431373,61.12156862745098,,,45.76039215686275,49.45294117647059,53.95921568627451,53.64980392156863,,,57.35490196078432,72.24235294117646,,
,,,,,,,,,,,44.61764705882353,,,
,,58.886274509803926,,,43.26313725490196,,,56.5235294117647,,,67.45686274509805,57.71058823529411,,
,,,,,,,,,,,52.74313725490197,,,
,52.161176470588245,63.72941176470589,,,54.34470588235294,54.85294117647059,49.83176470588235,54.009019607843136,52.66078431372549,58.59882352941176,,66.11176470588235,,74.35686274509803
31.745098039215684,63.07882352941177,58.32745098039216,50.83372549019609,68.56745098039215,60.43176470588235,55.32941176470588,,53.29058823529412,,71.13176470588235,,,,77.44117647058823
,,,,,,,,,,,49.22941176470589,,,
,,,,,,,,,,,,,,
,,47.70980392156862,,,42.79490196078432,,,62.80980392156862,,,63.72352941176471,76.10235294117646,,
,37.05843137254902,54.60196078431373,,,45.292156862745095,,50.32705882352941,55.445882352941176,,43.46470588235295,52.52352941176471,62.93294117647058,,
41.909803921568624,,,55.87294117647059,73.69058823529411,,59.14117647058824,,47.00431372549019,56.94313725490196,,,,64.00666666666666,61.78235294117647
,,41.562745098039215,,,,,,,,,47.6921568627451,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,45.84705882352941,,,,,,65.50392156862745,,,59.33137254901961,73.83176470588234,,
45.423529411764704,41.06156862745098,42.49411764705882,51.84156862745098,65.67176470588235,60.9,56.6,55.61019607843138,43.05294117647058,59.976470588235294,,58.23333333333333,,60.38,71.50980392156862
,,41.74901960784314,,,,,,,,,52.084313725490205,,,
45.8,51.06941176470589,,55.46980392156864,73.4678431372549,,48.81764705882353,62.04901960784314,,48.735294117647065,61.43647058823529,,61.11647058823529,65.92666666666666,62.25686274509804
,43.97294117647059,53.4843137254902,,,,,53.794117647058826,53.64980392156863,,,75.36274509803923,50.21764705882352,,
,40.33372549019608,52.18039215686274,,,44.98,,53.62901960784314,55.98470588235294,,,67.45686274509805,67.02,,
,,53.11176470588235,,,44.823921568627455,,,55.445882352941176,,47.01176470588236,55.81764705882353,70.88,,
,,,,,,,,,,,45.49607843137255,,,
,,,,,,,,,,,41.98235294117647,,,
,,48.64117647058824,,,,,,61.193333333333335,,,58.23333333333333,75.42117647058822,,
,,,,,,,,,,,41.98235294117647,,,
